mac_address,symbol,windows_address
107034e6,SetMaxLevel__11CGameStatusFii,408fe0
1070356e,Level__11CGameStatusFi,409070
107035a4,Level__11CGameStatusFv,409080
1080000c,__ct__18CUserActionMessageFv,4453b0
10800066,AddData__18CUserActionMessageFv,4453e0
108000bc,GetData__18CUserActionMessageFv,445400
10800108,__ct__19CBaseFrontendDrawerFP14CMain2DDisplayP4CGDIRC7CVSRect14eFlowProcessesiiiii,445420
10800308,Setup__19CBaseFrontendDrawerFv,4455f0
1080048c,__dt__19CBaseFrontendDrawerFv,445790
1080048c,__dt__19CBaseFrontendDrawerFv,447000
10800626,OnPause__19CBaseFrontendDrawerFUc,
1080070e,InitialiseBackBuffer__19CBaseFrontendDrawerFv,4458e0
108008ba,Draw__19CBaseFrontendDrawerFRC7CVSRect,445a40
10800958,ReplaceBackground__19CBaseFrontendDrawerFv,445ac0
10800ae8,_DrawBackGround__19CBaseFrontendDrawerFv,445c10
10800db0,Restart__19CBaseFrontendDrawerFv,445e70
10800e3a,_Load__19CBaseFrontendDrawerFv,445ed0
10800f3a,_UnLoad__19CBaseFrontendDrawerFv,445fe0
10800fca,_DrawAnims__19CBaseFrontendDrawerFv,446050
1080103c,ResetPrimitives__19CBaseFrontendDrawerFv,4460a0
1080109a,DrawFrame__19CBaseFrontendDrawerF12tagCoordPair12tagCoordPair,4460d0
1080115a,DrawFrame__19CBaseFrontendDrawerF7CVSRect,446110
108014f4,ProcessMsg__19CBaseFrontendDrawerFP10tagMESSAGE,446480
108015ca,Process__19CBaseFrontendDrawerFv,4464d0
108016f2,LostConnection__19CBaseFrontendDrawerFv,4465c0
10801736,Action__19CBaseFrontendDrawerF12eUserActions17eUserActionStages,4465e0
108017a0,RemoteAction__19CBaseFrontendDrawerF12eUserActions17eUserActionStages,446610
108018b4,OnDriverChange__19CBaseFrontendDrawerFv,4466e0
10801930,__ct__20CBaseFrontendProcessFP5CGame,446720
10801a0a,__dt__20CBaseFrontendProcessFv,4467d0
10801a0a,__dt__20CBaseFrontendProcessFv,4472b0
10801abe,Process__20CBaseFrontendProcessFv,446830
10801b1a,Action__20CBaseFrontendProcessF12eUserActions17eUserActionStages,446860
10801bde,ProcessMsg__20CBaseFrontendProcessFP10tagMESSAGE,4468d0
10801cdc,ReceiveCritical__20CBaseFrontendProcessFUlP11CReadPacketP8CConnect,446990
10801d2c,__ct__11CCDLoadAnimFP4CGDIP14CMain2DDisplay,44aa80
108020ac,__dt__11CCDLoadAnimFv,44ad60
10802252,InitialiseScreen__11CCDLoadAnimFv,44ae80
108022ce,Draw__11CCDLoadAnimFv,44aec0
108028fe,Draw__11CCDLoadAnimFs,44b340
10802938,sgn__Fi,44c1e0
1080295e,OnReleased__10CGunButtonF12BUTTON_FLAGS,44c200
108029bc,OnPressed__10CGunButtonF12BUTTON_FLAGS,44c230
10802a2e,__ct__11CGunButtonsFP5CGWndP4CGDIiiPUlUciiiUlPvUl,44c270
10802b54,__dt__11CGunButtonsFv,44c410
10802b54,__dt__11CGunButtonsFv,44e620
10802bc2,SetActive__11CGunButtonsFUc,
10802c2c,DrawBackBuffer__11CGunButtonsFv,44c440
10802c6a,ProcessMsg__11CGunButtonsFP10tagMESSAGE,44c460
10802dfc,Draw__11CGunButtonsFUcUc,44c600
10802e54,LoadFaces__11CGunButtonsFPUl,44c630
1080301a,UnLoadFaces__11CGunButtonsFv,44c7c0
108030c2,__ct__13CSpriteWindowFv,44c830
10803104,OnCreate__13CSpriteWindowFv,44c850
10803146,__ct__14CGunControllerFP5CGWndP4CGDIiUc,44c870
108035a6,ActivateButtons__14CGunControllerFUc,44cc90
10803618,SetSpriteWindow__14CGunControllerFv,44cce0
108036f4,__dt__14CGunControllerFv,44cd60
108036f4,__dt__14CGunControllerFv,44e690
108038ee,ProcessMsg__14CGunControllerFP10tagMESSAGE,44cec0
108039d4,AddButton__14CGunControllerFiiPUlUciiiPvUl,44cfb0
10803ab0,AddJunction__14CGunControllerFiiUcUl,44d150
10803cc4,DrawButtons__14CGunControllerFUcUc,44d290
10803d36,DrawSpriteWindow__14CGunControllerFv,44d2d0
1080424e,MoveUp__14CGunControllerFv,44d830
1080435e,MoveDown__14CGunControllerFv,44d8e0
10804474,MoveLeft__14CGunControllerFv,44d990
108044f0,MoveRight__14CGunControllerFv,44d9e0
10804570,SetGun__14CGunControllerFi,44da70
1080465c,SelectOption__14CGunControllerFv,44db20
10804874,Process__14CGunControllerFv,44dce0
10804a50,SetActive__14CGunControllerFUc,
10804ab2,__ct__14CHiliteButtonsFP5CGWndP4CGDIiiPUlUciiiUlPvUl,44f070
10804be0,__dt__14CHiliteButtonsFv,44f130
10804be0,__dt__14CHiliteButtonsFv,44ffc0
10804c52,ProcessMsg__14CHiliteButtonsFP10tagMESSAGE,44f160
10804d7a,Draw__14CHiliteButtonsFUc,44f270
10804db8,LoadFaces__14CHiliteButtonsFPUl,44f290
10804ebc,UnLoadFaces__14CHiliteButtonsFv,44f370
10804f42,UpdateAnimID__14CHiliteButtonsFv,44f3d0
10804fb6,__ct__13CHiliteWindowFv,44f400
10804ff8,OnCreate__13CHiliteWindowFv,44f420
1080503a,__ct__17CHiliteControllerFP5CGWndP4CGDIiUcUc,44f440
108051b4,SetHiliteWindow__17CHiliteControllerFv,44f590
10805292,__dt__17CHiliteControllerFv,44f610
10805292,__dt__17CHiliteControllerFv,44fff0
108053e4,ProcessMsg__17CHiliteControllerFP10tagMESSAGE,44f6c0
108055ce,AddButton__17CHiliteControllerFiiPUlUciiiPvUl,44f8c0
108056a0,AddHJunction__17CHiliteControllerFiiUl,44f970
1080571e,DrawButtons__17CHiliteControllerFUc,44f9d0
1080578c,DrawHiliteWindow__17CHiliteControllerFv,44fa00
108058bc,MoveLeft__17CHiliteControllerFv,44fae0
10805958,MoveRight__17CHiliteControllerFv,44fb00
108059f8,SetHilite__17CHiliteControllerFi,44fb20
10805a72,Process__17CHiliteControllerFv,44fbc0
10805aa4,ActivateButtons__17CHiliteControllerFUc,44fbd0
10805b28,UpdateAnimIDs__17CHiliteControllerFUl,44fc50
10805bac,SetActive__17CHiliteControllerFUc,
10805c12,__ct__16CIntroAnimDrawerFP14CMain2DDisplayP4CGDIRC7CVSRectUc,447410
10805d7e,Load__16CIntroAnimDrawerFv,447530
10805db2,UnLoad__16CIntroAnimDrawerFv,447540
10805dda,__dt__16CIntroAnimDrawerFv,447550
10805dda,__dt__16CIntroAnimDrawerFv,4479a0
10805eb8,DestroyDrawer__16CIntroAnimDrawerFv,4475a0
10805f22,EndPhase__16CIntroAnimDrawerFv,4475e0
10805f82,ProcessMessages__16CIntroAnimDrawerFP10tagMESSAGE,447610
1080601e,Processing__16CIntroAnimDrawerFv,4476b0
108061a2,Initialise__20CIntroAnimAnimWindowFP16CIntroAnimDrawerP14CMain2DDisplayUc,4477b0
1080620e,SetAnim__20CIntroAnimAnimWindowFv,4477e0
1080629c,OnStop__20CIntroAnimAnimWindowFv,447830
108062e4,__ct__11CEditStringFi,453150
10806336,__apl__11CEditStringFc,453180
10806384,__as__11CEditStringFPCc,453200
108063d8,Reset__13CEntryHandlerFv,453250
1080640c,OnButtonDown__13CEntryHandlerFRC8CVSPoint12BUTTON_FLAGS,453260
10806468,__ct__21CNetworkOptionsDrawerFP14CMain2DDisplayP4CGDIRC7CVSRect,453280
10806646,Load__21CNetworkOptionsDrawerFv,453450
108067aa,UnLoad__21CNetworkOptionsDrawerFv,4535a0
10806800,__dt__21CNetworkOptionsDrawerFv,4535c0
10806800,__dt__21CNetworkOptionsDrawerFv,455de0
10806954,DrawBackGround__21CNetworkOptionsDrawerFv,453690
108069ba,DrawFrame__21CNetworkOptionsDrawerF17eNetOptsPositions,4536b0
10806ab0,DrawEntry__21CNetworkOptionsDrawerFUlRi7eRemaps,4536f0
10806d8c,DrawText__21CNetworkOptionsDrawerFv,453940
108075c6,DrawAnims__21CNetworkOptionsDrawerFv,454050
108075f6,ProcessMessages__21CNetworkOptionsDrawerFP10tagMESSAGE,454060
10807a3c,Start__21CNetworkOptionsDrawerFUc,454520
10807afa,StartBroadcast__21CNetworkOptionsDrawerFv,4545c0
10807ba4,Stop__21CNetworkOptionsDrawerFv,454620
10807c12,SetMessage__21CNetworkOptionsDrawerF16eNetOptsMessages,454650
10807c7c,StartEditing__21CNetworkOptionsDrawerF13eEditingStageUc,454690
10807d76,StopEditing__21CNetworkOptionsDrawerFv,454740
10807e66,LastError__21CNetworkOptionsDrawerFv,454830
10807ed6,StartMessageTimeout__21CNetworkOptionsDrawerF16eNetOptsMessagesUl,454870
10807f58,Processing__21CNetworkOptionsDrawerFv,4548c0
10808166,RegisterRemaps__21CNetworkOptionsDrawerFv,454ad0
108081e8,UnRegisterRemaps__21CNetworkOptionsDrawerFv,454b10
10808252,GameReady__21CNetworkOptionsDrawerFi,454b40
108082a8,GameNotReady__21CNetworkOptionsDrawerFi,454b70
10808318,UpdateHighlightedEntry__21CNetworkOptionsDrawerFv,454bb0
108083c8,HighlightPreviousEntry__21CNetworkOptionsDrawerFv,454c10
108084d6,HighlightNextEntry__21CNetworkOptionsDrawerFv,454cf0
10808604,InitialiseHandlers__21CNetworkOptionsDrawerFv,454df0
10808792,ResetHandlers__21CNetworkOptionsDrawerFv,454f00
10808834,Lock__21CNetworkOptionsDrawerFv,454f80
10808894,UnLock__21CNetworkOptionsDrawerFv,454fb0
108088d2,AcceptingLock__21CNetworkOptionsDrawerFv,454fc0
10808988,__ct__19CNetworkOptionsProcFP5CGame,455050
10808a36,__dt__19CNetworkOptionsProcFv,4550c0
10808a36,__dt__19CNetworkOptionsProcFv,455eb0
10808b14,Start__19CNetworkOptionsProcFv,455130
10808bee,StopBroadcast__19CNetworkOptionsProcFv,4551d0
10808d12,Stop__19CNetworkOptionsProcFv,4552a0
10808dc8,NetworkEvent__19CNetworkOptionsProcF13NetworkEvents,455320
10808e40,ReceiveCritical__19CNetworkOptionsProcFUlP11CReadPacketP8CConnect,455360
10808fa6,Accept__19CNetworkOptionsProcFP8CConnectUc,455480
10809004,Reject__19CNetworkOptionsProcFP8CConnect,4554a0
10809058,__ct__15CSuccFailDrawerFP14CMain2DDisplayP4CGDIRC7CVSRectUc,450020
1080919a,CalculateText__15CSuccFailDrawerFv,450160
10809508,Load__15CSuccFailDrawerFv,450460
10809888,UnLoad__15CSuccFailDrawerFv,450770
108098f2,__dt__15CSuccFailDrawerFv,4507a0
108098f2,__dt__15CSuccFailDrawerFv,4510e0
1080999a,DestroyDrawer__15CSuccFailDrawerFv,450820
108099c8,DrawText__15CSuccFailDrawerFv,450860
10809ac4,ProcessMessages__15CSuccFailDrawerFP10tagMESSAGE,450970
10809b8c,Return__15CSuccFailDrawerFv,4509f0
10809bc2,Go__15CSuccFailDrawerFv,450a10
10809c48,ConfirmedAction__15CSuccFailDrawerF12eUserActions,450a60
10809cb4,Processing__15CSuccFailDrawerFv,450a90
10809d96,DrawBackGround__15CSuccFailDrawerFv,450ba0
10809e36,__ct__9CSuccFailFP5CGameUc,450c10
10809e8e,__ct__19CMainOptions1DrawerFP14CMain2DDisplayP4CGDIRC7CVSRect,448200
10809fd6,Load__19CMainOptions1DrawerFv,448300
1080a2ea,UnLoad__19CMainOptions1DrawerFv,448540
1080a33c,__dt__19CMainOptions1DrawerFv,448560
1080a33c,__dt__19CMainOptions1DrawerFv,448a70
1080a42e,DrawBackGround__19CMainOptions1DrawerFv,448610
1080a462,ProcessMessages__19CMainOptions1DrawerFP10tagMESSAGE,448620
1080a59c,Processing__19CMainOptions1DrawerFv,448800
1080a69e,__ct__19CMainOptions2DrawerFP14CMain2DDisplayP4CGDIRC7CVSRect,448ab0
1080a7cc,Load__19CMainOptions2DrawerFv,448ba0
1080aaf8,UnLoad__19CMainOptions2DrawerFv,448dc0
1080ab4a,__dt__19CMainOptions2DrawerFv,448de0
1080ab4a,__dt__19CMainOptions2DrawerFv,449170
1080ac8c,ProcessMessages__19CMainOptions2DrawerFP10tagMESSAGE,448ee0
1080ada6,DrawBackGround__19CMainOptions2DrawerFv,449000
1080adda,__ct__14CPreviewDrawerFP14CMain2DDisplayP4CGDIRC7CVSRect,4491b0
1080b000,Load__14CPreviewDrawerFv,449370
1080b344,UnLoad__14CPreviewDrawerFv,449670
1080b3d6,__dt__14CPreviewDrawerFv,4496d0
1080b3d6,__dt__14CPreviewDrawerFv,44a940
1080b49c,DrawBackGround__14CPreviewDrawerFv,449750
1080b52c,DrawText__14CPreviewDrawerFv,4497b0
1080b82e,DrawAnims__14CPreviewDrawerFv,449a40
1080bb42,ProcessMessages__14CPreviewDrawerFP10tagMESSAGE,449d30
1080bc92,NextLevel__14CPreviewDrawerFv,449e60
1080bcd0,PreviousLevel__14CPreviewDrawerFv,449e80
1080bd14,Go__14CPreviewDrawerFv,449ea0
1080bd46,Return__14CPreviewDrawerFv,449ec0
1080bd7c,ConfirmedAction__14CPreviewDrawerF12eUserActions,449ee0
1080be04,Processing__14CPreviewDrawerFv,449f40
1080be46,LoadLevelInformation__14CPreviewDrawerFv,449f60
1080c14e,SubWord__14CPreviewDrawerFPcPcRiRi,44a250
1080c1d4,AddWord__14CPreviewDrawerFPcPcRiRi,44a2d0
1080c256,RegisterRemaps__14CPreviewDrawerFv,44a330
1080c318,UnRegisterRemaps__14CPreviewDrawerFv,44a3c0
1080c35c,DisableNextLastButtons__14CPreviewDrawerFv,44a3e0
1080c404,__ct__8CPreviewFP5CGame,44a460
1080c452,__ct__15CPasswordDrawerFP14CMain2DDisplayP4CGDIRC7CVSRect,451210
1080c588,Load__15CPasswordDrawerFv,451320
1080c7fc,UnLoad__15CPasswordDrawerFv,451550
1080c8ce,__dt__15CPasswordDrawerFv,4515c0
1080c8ce,__dt__15CPasswordDrawerFv,452370
1080c972,DrawBackGround__15CPasswordDrawerFv,451600
1080c9ac,DrawAnims__15CPasswordDrawerFv,451610
1080c9ea,ShiftHilite__15CPasswordDrawerFi,451630
1080cab8,ProcessMessages__15CPasswordDrawerFP10tagMESSAGE,4516f0
1080cdce,Processing__15CPasswordDrawerFv,451a70
1080ce1e,DrawText__15CPasswordDrawerFv,451aa0
1080d034,DrawPassword__15CPasswordDrawerFv,451c90
1080d0ec,ButtonNumeric__15CPasswordDrawerFi,451d20
1080d266,DrawButtons__15CPasswordDrawerFv,451e40
1080d2c2,DrawHilite__15CPasswordDrawerFv,451e60
1080d3c8,SetHiliteWindow__15CPasswordDrawerFv,451f10
1080d49e,OnPause__15CPasswordDrawerFUc,
1080d510,__ct__21CPasswordHiliteWindowFv,451fb0
1080d55c,OnCreate__21CPasswordHiliteWindowFv,451fd0
1080d5a8,__ct__23CFrontendResourceLoaderFP14CMain2DDisplayi,4479e0
1080d98e,__dt__23CFrontendResourceLoaderFv,447c50
1080db62,UpdateNonCacheLoad__23CFrontendResourceLoaderFv,447d80
1080dbca,LoadANIM__23CFrontendResourceLoaderFUl,447db0
1080dc2c,UnLoadANIM__23CFrontendResourceLoaderFUl,447de0
1080dcb0,LoadZRLE__23CFrontendResourceLoaderFUl,
1080dd12,UnLoadZRLE__23CFrontendResourceLoaderFUl,
1080dd96,LoadFONT__23CFrontendResourceLoaderFUl,447e30
1080ddf8,UnLoadFONT__23CFrontendResourceLoaderFUl,447e60
1080de7c,LoadBITMAP__23CFrontendResourceLoaderFUl,447eb0
1080dee0,UnLoadBITMAP__23CFrontendResourceLoaderFUl,447ee0
1080df66,LoadPALETTE__23CFrontendResourceLoaderFUl,447f30
1080dfcc,UnLoadPALETTE__23CFrontendResourceLoaderFUl,447f60
1080e054,LoadSTRING__23CFrontendResourceLoaderFUl,447fb0
1080e0b8,UnLoadSTRING__23CFrontendResourceLoaderFUl,447fe0
1080e13e,LoadMOVIE__23CFrontendResourceLoaderFUl,448030
1080e1a2,__ct__12CTrackWindowFRC7CVSRectiP7CPVGWnd,44e790
1080e2e2,__dt__12CTrackWindowFv,44e8c0
1080e2e2,__dt__12CTrackWindowFv,44eff0
1080e3d6,OnCreate__12CTrackWindowFv,44e940
1080e418,Create__12CTrackWindowFRC7CVSRectP6CPVWndPc,44e960
1080e4cc,Move__12CTrackWindowFRC8CVSPoint,44e9d0
1080e52c,OnPaint__12CTrackWindowFRC7CVSRect,44ea00
1080e732,SetButtonValue__12CTrackWindowFi,44eb60
1080e7be,OnInside__12CTrackWindowFRC8CVSPoint,44ebc0
1080e842,OnButtonDown__12CTrackWindowFRC8CVSPoint12BUTTON_FLAGS,44ec10
1080e898,OnDriverChange__12CTrackWindowFv,44ec20
1080e8c4,__ct__14CTrackerButtonFRC8CVSPointP7CPVGWndUlR7CVSRecti,44ec30
1080ea02,__dt__14CTrackerButtonFv,44ed20
1080ea02,__dt__14CTrackerButtonFv,44f030
1080eaac,Move__14CTrackerButtonFRC8CVSPoint,44ed70
1090000c,GetZ__7CGroundFii,42ffe0
10900148,IsHit__7CGroundFiiUc,430110
10900356,SetCollision__7CGroundFv,4302d0
10900402,Clear__12CGroundArrayFv,430370
10900470,__ct__4CMapFv,4303c0
109004b2,Restart__4CMapFv,4303f0
109004f2,__dt__4CMapFv,430410
1090055c,ReSize__4CMapFii,430440
10900630,GetZ__4CMapFiiPP6CMover,4304e0
109006da,GetWalk__4CMapFii,4305f0
1090072c,CreateWalkBits__4CMapFv,430620
10900994,SetTerrain__4CMapFii11eObjectTypei,430a20
10900a04,ScreenToGame__4CMapFiiRiRi,430a50
10900b1a,GameToScreen__4CMapFiiRiRi,430be0
10900c34,GameToScreen__4CMapFRiRi,430ce0
10900d48,LoadLevel__4CMapFP24tagLoadGroundSurfaceDataUlUc,430db0
10900e76,LoadLevelName__4CMapFP17tagLoadGroundNameUl,430e80
10900ec2,LoadDefaultBlox__4CMapFP18tagLoadDefaultBloxUl,430e90
10900f30,SetLevelName__4CMapFPc,431010
10900f74,CalculateCliff__4CMapFv,431030
10a0000c,__ct__17CNetworkGameStageFv,4523b0
10a0005e,__ct__19CNetworkGameMessageFv,4523e0
10a000c2,AddData__19CNetworkGameMessageFv,452420
10a00184,GetData__19CNetworkGameMessageFv,452490
10a001da,__ct__19CGameFlaggedMessageFUl,4524b0
10a0023a,AddData__19CGameFlaggedMessageFv,4524f0
10a0027c,GetData__19CGameFlaggedMessageFv,452500
10a002ba,__ct__18CGameRejectMessageFv,452510
10a00300,__ct__18CGameAcceptMessageFv,452530
10a00346,__ct__15CNetworkManagerFPCc,452550
10a00500,__dt__15CNetworkManagerFv,4526e0
10a00500,__dt__15CNetworkManagerFv,452f20
10a005e8,Start__15CNetworkManagerFv,452740
10a0065e,StartBroadcast__15CNetworkManagerFPCc,452780
10a006d8,Stop__15CNetworkManagerFv,4527c0
10a007a6,ProcessMsg__15CNetworkManagerFP10tagMESSAGE,452850
10a00996,Broadcast__15CNetworkManagerFPCc,452a40
10a00a42,Kill__15CNetworkManagerFv,452ab0
10a00a70,GameProcess__15CNetworkManagerFv,452ac0
10a00b6a,Process__15CNetworkManagerFv,452b80
10a00b92,GetGameMessage__15CNetworkManagerFP8CConnect,452b90
10a00bfa,GetnGame__15CNetworkManagerFP8CConnect,452bf0
10a00c52,__ct__14CPBNetworkGameFP3CAI,452fe0
10a00cd2,AddData__14CPBNetworkGameFv,453030
10a00d52,GetData__14CPBNetworkGameFv,453070
10b0000c,CursorChangeType__F18eCursorDisplayTypei,43a720
10b001a0,__ct__14CMain2DDisplayFP5CGame,431590
10b002fc,__dt__14CMain2DDisplayFv,4316c0
10b002fc,__dt__14CMain2DDisplayFv,4322e0
10b003f8,GetStyle__14CMain2DDisplayFv,431730
10b0049a,OnCreate__14CMain2DDisplayFv,431780
10b00568,OnDestroy__14CMain2DDisplayFv,4317c0
10b0061e,OnPaint__14CMain2DDisplayFRC7CVSRect,431810
10b006b6,OnSize__14CMain2DDisplayFv,431860
10b006fe,OnZoom__14CMain2DDisplayFi,431880
10b00746,OnMove__14CMain2DDisplayFv,4318a0
10b00798,IsWindowValid__14CMain2DDisplayFv,4318c0
10b0085c,RefreshView__14CMain2DDisplayFv,431910
10b008d0,Process__14CMain2DDisplayFv,431940
10b00922,KillDrawer__14CMain2DDisplayF14eFlowProcesses,431950
10b009a0,StatusUpdate__14CMain2DDisplayF14eFlowProcesses,431990
10b00cf2,ToggleResolution__14CMain2DDisplayFv,431c90
10b00d5e,ProcessMsg__14CMain2DDisplayFP10tagMESSAGE,431cd0
10b00e32,GetMenu__14CMain2DDisplayFRiPPP11tagMenuList,431eb0
10b00e78,OnDriverChange__14CMain2DDisplayFv,431ed0
10b00ec0,QuitYet__14CMain2DDisplayFv,431ee0
10b00f80,GetReturnState__14CMain2DDisplayFv,431f10
10b00fe2,GetUseRect__14CMain2DDisplayFii,431f30
10b01120,DrawGround__3C2DFii11eObjectTypeUs,43a880
10b015a6,DrawCliff__3C2DFiiii,43ace0
10b0162c,DoClipWidth__3C2DFiii,43ad40
10b01988,DoClipWidthSearch__3C2DFiii,43b0e0
10b01cf0,DrawClipData__3C2DFv,43b4b0
10b01d3a,DrawClippedRectangle__3C2DFRC7CVSRect,43b4d0
10b02196,LemmingFly__3C2DFR9CViewDataRi,43bce0
10b022ac,DrawLemmingFlyShadow__3C2DFR9CViewData,43bde0
10b023d4,DrawLemmingJump__3C2DFR9CViewDataUc,43bee0
10b024ea,DrawLemmingLanding__3C2DFR9CViewDataUc,43bfc0
10b025d2,DrawLemmingFall__3C2DFR9CViewDataUc,43c070
10b02612,DrawLemmingExternal__3C2DFR9CViewDataUc,43c090
10b0274e,DrawLemmingOnConveyor__3C2DFR9CViewDataUc,43c1a0
10b027f2,DrawLemming__3C2DFR9CViewDataiUc,43c200
10b02c40,DrawBullet__3C2DFR9CViewDatai,43c610
10b02cce,DrawAmmo__3C2DFR9CViewDatai,43c660
10b02d9e,DrawRocket__3C2DFR9CViewData,43c6e0
10b02ede,DrawHand__3C2DFR9CViewData,43c7f0
10b02fb0,DrawLemmingOnBalloon__3C2DFR9CViewDataiUc,43c8a0
10b030b6,DrawBalloon__3C2DFR9CViewDatai,43c940
10b031aa,DrawBalloonPost__3C2DFR9CViewDatai,43c9f0
10b03222,DrawTrampoline__3C2DFR9CViewData,43ca30
10b032ec,DrawMover__3C2DFR9CViewData,43cac0
10b033f0,DrawSlinky__3C2DFR9CViewData,43cbb0
10b035b4,DrawPaintGun__3C2DFR9CViewData,43cd50
10b036dc,DrawLaserFire__3C2DFR9CViewData,43ce30
10b03788,DrawLaser__3C2DFR9CViewData,43cea0
10b03882,DrawDuplicator__3C2DFR9CViewData,43cfa0
10b0397e,DrawCrate__3C2DFR9CViewDatai,43d070
10b03a4e,DrawTimeBonus__3C2DFR9CViewData,43d0f0
10b03acc,DrawCatapult__3C2DFR9CViewDatai,43d130
10b03d7e,DrawSheep__3C2DFR9CViewDatai,43d370
10b03e6e,DrawBall__3C2DFR9CViewData,43d420
10b03f56,DrawKey__3C2DFR9CViewDatai,43d4b0
10b03fc8,DrawMine__3C2DFR9CViewData,43d500
10b0409a,DrawDoor__3C2DFR9CViewData,43d590
10b042fa,DrawSwitch__3C2DFR9CViewData,43d7e0
10b0440c,DrawFlag__3C2DFR9CViewData11eObjectType,43d8d0
10b044dc,DrawBonus__3C2DFR9CViewData,43d950
10b0454a,DrawTrapDoor__3C2DFR9CViewData,43d990
10b0487c,DrawObject__3C2DFR9CViewData,43dc70
10b04c66,SetOrigin__3C2DFv,43ed20
10b04ede,DrawObjects__3C2DFv,43f620
10b05744,DrawDemo__3C2DFv,43fce0
10b05804,DrawTime__3C2DFv,43fd80
10b05914,DrawPaused__3C2DFv,43fe70
10b05932,DrawScore__3C2DFv,43fe80
10b05a34,ViewDataCmp__FPCvPCv,402eb4
10b05a34,ViewDataCmp__FPCvPCv,43ff60
10b05a64,SortViewData__3C2DFv,43ff70
10b05b06,Draw__3C2DFRC7CVSRect,440000
10b05fa8,ReplaceBackground__3C2DFv,440400
10b0600e,ResetPrimitives__3C2DFv,440430
10b06056,DrawZBuff_Sprite__3C2DFiUs,440460
10b060ac,DrawZBuff_Anim__3C2DFiUs,440490
10b061ac,DrawObjectsZBuff__3C2DFv,440560
10b06416,CalcZValue_Sprite__3C2DFi,4407e0
10b064c6,CalcGroundCode__3C2DF11eObjectTypeiiUs,440840
10b06752,InitSpriteGroundLU__3C2DFv,440c00
10b06778,__ct__3C2DFP14CMain2DDisplayP3CAIP4CGDIP4CMapRC7CVSRect,4358d0
10b06e3e,__dt__3C2DFv,436050
10b070a2,ShutDown__3C2DFv,436190
10b0735a,RegisterRemaps__3C2DFv,4363c0
10b07444,UnRegisterRemaps__3C2DFv,436480
10b07492,CursorChangeType__3C2DF18eCursorDisplayTypei,4364b0
10b074d8,OnLoaded__3C2DFv,4364d0
10b0780e,DoButtons__3C2DFv,436690
10b0782a,OnZoom__3C2DFRC7CVSRect,4366a0
10b0784c,OnSize__3C2DFRC7CVSRect,4366b0
10b07924,SetUpRemapPalettes__3C2DFv,436760
10b079c8,KillRemapPalettes__3C2DFv,436830
10b07a00,Restart__3C2DFv,436850
10b07a86,CheckValidFormGroup__3C2DFv,4369b0
10b07b18,Process__3C2DFv,436a10
10b07f46,FindGameObject__3C2DFRC8CVSPointRiUc,436e40
10b0827e,AddObjectToGroup__3C2DFiUc,437130
10b082cc,FormGroup__3C2DFv,437170
10b08354,MoveGroup__3C2DFRC8CVSPoint,4371e0
10b083d6,CancelMoves__3C2DFv,437250
10b0843a,NextGroup__3C2DFv,4372a0
10b0849c,PrevGroup__3C2DFv,4372f0
10b084fe,SelectLemming__3C2DFi,437340
10b08588,SelectObject__3C2DFi,4373b0
10b0860e,InGroupByObjectNo__3C2DFi,437420
10b08662,RemoveFromGroupByObjectNo__3C2DFi,437460
10b086f8,IsInGrouping__3C2DFP11CGameObject,4374e0
10b0875a,NoStateLeftClick__3C2DFRC8CVSPointRC8CVSPointUcUc,437520
10b088fa,GroupingLeftClick__3C2DFRC8CVSPointRC8CVSPointUc,4376b0
10b08aae,LeftClick__3C2DFRC8CVSPointRC8CVSPointUcUc,437840
10b08b30,NoStateRightClick__3C2DFRC8CVSPointRC8CVSPoint,437890
10b08c02,RightClick__3C2DFRC8CVSPointRC8CVSPoint,437930
10b08c70,ScreenToGame__3C2DFiiRiRi,437970
10b08e94,ProcessMsg__3C2DFP10tagMESSAGE,437b60
10b09008,NewPauseWindow__3C2DF20ePauseWindowMessages,437d00
10b090e0,TriggerPause__3C2DFUc,437da0
10b0914c,SetPause__3C2DFUc,437de0
10b09208,SetMouseShape__3C2DFv,437e90
10b09436,SendCursorMsg__3C2DFv,4380c0
10b09514,OnInside__3C2DFRC8CVSPoint,438170
10b0958c,OnButtonUp__3C2DFRC8CVSPoint12BUTTON_FLAGS,4381c0
10b0960a,OnButtonDown__3C2DFRC8CVSPoint12BUTTON_FLAGS,438210
10b09760,OnPause__3C2DFUc,
10b09786,UseBalloon__3C2DFi,438330
10b09802,UseBalloon__3C2DFP14CPlayerLemming,438380
10b09876,OnDriverChange__3C2DFv,4383c0
10b09a30,SetClipSize__3C2DFv,438500
10b09d40,__ct__20CLemmingAnimsManagerFP4CGDIP14CMain2DDisplayP3CAI,432b50
10b09e58,__dt__20CLemmingAnimsManagerFv,432c20
10b09f1a,SetupStyleSensitive__20CLemmingAnimsManagerFv,432c80
10b0a2ae,LoadVrammed__20CLemmingAnimsManagerFv,432fe0
10b0a920,LoadMainRammed__20CLemmingAnimsManagerFv,4334f0
10b0ad4c,Load__20CLemmingAnimsManagerF7GROUNDS,4337f0
10b0ae48,Unload__20CLemmingAnimsManagerFv,4338b0
10b0b6b6,Draw__20CLemmingAnimsManagerFv,433fb0
10b0b6f2,DrawAnim__20CLemmingAnimsManagerFssUlUlUlP6CRemap,433fc0
